"cluster_method","k","ARI","CHI","BIC","PED","Runtime_seconds","scenario","sim_method","seed"
"LCMM",4,0.183518529722847,541.222818724695,13543.6444519194,NA,80.2899007797241,"SCE2","LME-F",8
"LCMM",5,0.187839288952222,545.401333608057,13555.6273810147,NA,867.888622045517,"SCE2","LME-F",8
"GBMT",2,0.340579299126787,166.233532006487,283990.859765048,NA,51.2257831096649,"SCE3","LME-F",8
"GBMT",3,0.324816396592538,85.2289359691603,272853.329325799,NA,139.248265028,"SCE3","LME-F",8
"GBMT",4,0.24633903198761,69.4899685637267,265203.450998159,NA,135.211881160736,"SCE3","LME-F",8
"GBMT",5,0.231110480960221,63.1806597356541,262735.621038878,NA,168.628165721893,"SCE3","LME-F",8
"KML3D",2,0.408309254072041,144.055609091644,NA,NA,0.471076965332031,"SCE3","LME-F",8
"KML3D",3,0.0321735839706856,49.1134762127611,NA,NA,0.578655481338501,"SCE3","LME-F",8
"KML3D",4,0.078750779754087,72.6610372491038,NA,NA,0.693075656890869,"SCE3","LME-F",8
"KML3D",5,0.225453132652144,72.1242469559933,NA,NA,0.732618093490601,"SCE3","LME-F",8
"flexmix",2,0.370598902043068,154.629907438005,288067.423546374,NA,0.493383407592773,"SCE3","LME-F",8
"flexmix",3,0.239508214332568,136.499884917103,278233.760325422,NA,1.77611303329468,"SCE3","LME-F",8
"flexmix",4,0.192496044810306,108.290292232844,275086.145261014,NA,1.96063375473022,"SCE3","LME-F",8
"flexmix",5,0.294248589416651,106.948019452589,269677.705522088,NA,2.32351589202881,"SCE3","LME-F",8
"GBMT",2,0.376671560860478,211.659269467396,21130.6616983623,NA,48.9279561042786,"SCE2","LME-S",8
"GBMT",3,0.261825331055838,206.477407408909,19376.447990183,NA,66.4181725978851,"SCE2","LME-S",8
"GBMT",4,0.330712445876862,145.897859455027,18300.3581298608,NA,99.3019773960114,"SCE2","LME-S",8
"GBMT",5,0.269106283700153,122.893268322261,17537.5510598699,NA,209.658801317215,"SCE2","LME-S",8
"KML3D",2,0.196484879005869,294.667576200097,NA,NA,0.157099962234497,"SCE2","LME-S",8
"KML3D",3,0.301700392817973,232.191772013883,NA,NA,0.205003976821899,"SCE2","LME-S",8
"KML3D",4,0.22826430094986,180.264611953812,NA,NA,0.249454736709595,"SCE2","LME-S",8
"KML3D",5,0.272710560775295,146.462892404609,NA,NA,0.289725542068481,"SCE2","LME-S",8
"flexmix",2,0.434181909547739,231.283161291946,23468.7476506265,NA,0.161994934082031,"SCE2","LME-S",8
"flexmix",3,0.267335623550764,205.283240357583,20865.2191311315,NA,0.277503728866577,"SCE2","LME-S",8
"flexmix",4,0.216784195705565,158.909964066391,19675.6357707618,NA,0.534952163696289,"SCE2","LME-S",8
"flexmix",5,0.167302366244098,139.098939835898,19271.5462386251,NA,1.20479846000671,"SCE2","LME-S",8
"LCMM",2,0.0829278024542649,252.378730702381,23688.4955683483,NA,16.2103326320648,"SCE2","LME-S",8
"LCMM",3,0.101158517441007,263.67791876979,23700.478497442,NA,27.629373550415,"SCE2","LME-S",8
"LCMM",4,0.121171625582428,274.144982564012,23712.4614265371,NA,51.2035570144653,"SCE2","LME-S",8
"LCMM",5,0.267127595118016,223.41490030236,23702.8088761734,NA,133.33894443512,"SCE2","LME-S",8
"GBMT",2,0.663383902672599,142.697505082392,242887.137610785,NA,37.2852427959442,"SCE3","LME-S",8
"GBMT",3,0.488338575082398,84.6270507683788,235265.808218911,NA,97.5092875957489,"SCE3","LME-S",8
"GBMT",4,0.388080600032018,72.4602550220171,229761.805367258,NA,77.9582984447479,"SCE3","LME-S",8
"GBMT",5,0.354982396425701,44.9180801375193,229704.44839919,NA,97.9289257526398,"SCE3","LME-S",8
"KML3D",2,0.150737774876996,58.6959316514892,NA,NA,0.628199100494385,"SCE3","LME-S",8
"KML3D",3,0.0537814574816823,54.9601457078175,NA,NA,0.468609571456909,"SCE3","LME-S",8
"KML3D",4,0.231581298001544,68.1162675799054,NA,NA,0.563066244125366,"SCE3","LME-S",8
"KML3D",5,0.318677440929178,59.0829270334471,NA,NA,0.898098468780518,"SCE3","LME-S",8
"flexmix",2,0.488755715979418,130.672683162255,251299.936206311,NA,0.398597717285156,"SCE3","LME-S",8
"flexmix",3,0.337264511386883,112.883381950742,241673.784214302,NA,1.06548023223877,"SCE3","LME-S",8
"flexmix",4,0.312367932971364,87.9683225240755,236755.805848134,NA,1.79533743858337,"SCE3","LME-S",8
"flexmix",5,0.219320915601207,72.4076646356716,234099.911721783,NA,4.57564640045166,"SCE3","LME-S",8
"GBMT",2,0.421054231670266,198.154549063466,21772.6929365383,NA,26.8163213729858,"SCE2","MICE-CS",8
"GBMT",3,0.301967863833652,141.269801157245,20274.2242756458,NA,78.9437048435211,"SCE2","MICE-CS",8
"GBMT",4,0.305872325663199,115.491012367007,19561.8886297314,NA,99.5702857971191,"SCE2","MICE-CS",8
"GBMT",5,0.257017639262208,93.2689848836901,19103.081886244,NA,418.325028419495,"SCE2","MICE-CS",8
"KML3D",2,0.219375728395973,256.440489533389,NA,NA,0.14693808555603,"SCE2","MICE-CS",8
"KML3D",3,0.275154918970706,193.698584871749,NA,NA,0.361075162887573,"SCE2","MICE-CS",8
"KML3D",4,0.207576244695315,147.642302999254,NA,NA,0.235284328460693,"SCE2","MICE-CS",8
"KML3D",5,0.190944675065346,119.806712636818,NA,NA,0.265277862548828,"SCE2","MICE-CS",8
"flexmix",2,0.408128628537962,207.560685802776,24098.4584454164,NA,0.125712871551514,"SCE2","MICE-CS",8
"flexmix",3,0.250246106240953,166.734604211464,22003.5659325385,NA,0.219887495040894,"SCE2","MICE-CS",8
"flexmix",4,0.21290451801196,135.591958804279,21142.821910327,NA,0.738789319992065,"SCE2","MICE-CS",8
"flexmix",5,0.183035747982285,106.07461053601,20725.4076031752,NA,0.98129391670227,"SCE2","MICE-CS",8
"LCMM",2,0.0744912517834347,221.98685151635,24998.6663724642,NA,16.1888697147369,"SCE2","MICE-CS",8
"LCMM",3,0.104372974024026,238.370038771996,25010.6493015162,NA,32.9520225524902,"SCE2","MICE-CS",8
"LCMM",4,0.121199639767716,244.75141834454,25022.6322306104,NA,61.007203578949,"SCE2","MICE-CS",8
"LCMM",5,0.217205478419419,181.635434013872,25017.4448825978,NA,185.20679807663,"SCE2","MICE-CS",8
"GBMT",2,0.836816273843791,121.4667198793,235488.32733431,NA,24.4136581420898,"SCE3","MICE-CS",8
"GBMT",3,0.624133872985888,83.4801371032104,229612.152542845,NA,69.3968079090118,"SCE3","MICE-CS",8
"GBMT",4,0.521835325377563,54.6016892480736,226913.068888235,NA,73.0344870090485,"SCE3","MICE-CS",8
"GBMT",5,0.534454835170576,42.0936523168235,225117.926200189,NA,71.6486234664917,"SCE3","MICE-CS",8
"KML3D",2,0.224216583678702,89.7959722635814,NA,NA,0.391979932785034,"SCE3","MICE-CS",8
"KML3D",3,0.213740996772724,83.853904826002,NA,NA,0.483802795410156,"SCE3","MICE-CS",8
"KML3D",4,0.159098614440268,61.8216997903778,NA,NA,0.622074604034424,"SCE3","MICE-CS",8
"KML3D",5,0.170089977181003,59.4197567884339,NA,NA,0.656898260116577,"SCE3","MICE-CS",8
"flexmix",2,0.623155622322708,132.299606998793,246531.228701389,NA,0.247618675231934,"SCE3","MICE-CS",8
"flexmix",3,0.482009325173367,82.0618682574023,236494.046583228,NA,1.84759521484375,"SCE3","MICE-CS",8
"flexmix",4,0.310741359764908,77.7360995198642,231266.348349655,NA,1.54154419898987,"SCE3","MICE-CS",8
"flexmix",5,0.269836098962967,61.2243965491837,229425.844190182,NA,3.18754577636719,"SCE3","MICE-CS",8
"GBMT",2,0.421054231670266,202.415591325007,21323.4247149873,NA,26.7117037773132,"SCE2","eCDF-Copula",8
"GBMT",3,0.310669949167669,140.358819411852,19635.162649098,NA,73.7534673213959,"SCE2","eCDF-Copula",8
"GBMT",4,0.331422231907602,120.539870823128,18832.2919418509,NA,89.1082863807678,"SCE2","eCDF-Copula",8
"GBMT",5,0.231694365249921,106.95301831926,18305.7057937279,NA,225.778810739517,"SCE2","eCDF-Copula",8
"KML3D",2,0.201018379697087,262.75408355943,NA,NA,0.147820949554443,"SCE2","eCDF-Copula",8
"KML3D",3,0.273420893258541,200.854667780101,NA,NA,0.201380491256714,"SCE2","eCDF-Copula",8
"KML3D",4,0.239833358551749,152.939930689098,NA,NA,0.229359149932861,"SCE2","eCDF-Copula",8
"KML3D",5,0.173816605637864,124.527075159477,NA,NA,0.301162242889404,"SCE2","eCDF-Copula",8
"flexmix",2,0.440829491194472,205.594646673881,23743.9535819042,NA,0.153587102890015,"SCE2","eCDF-Copula",8
"flexmix",3,0.253333878976888,153.519082884674,21488.8988727022,NA,0.522778987884521,"SCE2","eCDF-Copula",8
"flexmix",4,0.222457194373816,140.627363142138,20423.7575546507,NA,0.562070846557617,"SCE2","eCDF-Copula",8
"flexmix",5,0.222457194373816,140.627363142138,20423.7477907797,NA,0.618881225585938,"SCE2","eCDF-Copula",8
"LCMM",2,0.0800653405128934,236.330152494245,24768.174712126,NA,30.9201340675354,"SCE2","eCDF-Copula",8
"LCMM",3,0.0918168774514519,242.259984783571,24780.1576412178,NA,29.8260886669159,"SCE2","eCDF-Copula",8
"LCMM",4,0.107637721127329,248.198724936385,24792.1405703118,NA,51.466570854187,"SCE2","eCDF-Copula",8
"LCMM",5,0.222467624186682,194.920164336533,24789.0254292411,NA,136.066301345825,"SCE2","eCDF-Copula",8
"GBMT",2,0.836816273843791,123.512946175386,234742.741845988,NA,24.0607390403748,"SCE3","eCDF-Copula",8
"GBMT",3,0.641645892669465,85.29037728747,228189.099062949,NA,65.3082675933838,"SCE3","eCDF-Copula",8
"GBMT",4,0.578505095643312,57.625101706757,226148.996880663,NA,68.874204158783,"SCE3","eCDF-Copula",8
"GBMT",5,0.517962566955879,41.2502713168707,223911.526186755,NA,82.2263123989105,"SCE3","eCDF-Copula",8
"KML3D",2,0.175027941207482,95.6638098614092,NA,NA,0.418023347854614,"SCE3","eCDF-Copula",8
"KML3D",3,0.178109077992376,77.5822155320338,NA,NA,0.488179445266724,"SCE3","eCDF-Copula",8
"KML3D",4,0.17840032240295,69.5583687881736,NA,NA,0.551429986953735,"SCE3","eCDF-Copula",8
"KML3D",5,0.206248775240883,61.5963117597536,NA,NA,0.725200653076172,"SCE3","eCDF-Copula",8
"flexmix",2,0.631100648247121,131.22029566501,246961.042532918,NA,0.323700189590454,"SCE3","eCDF-Copula",8
"flexmix",3,0.47905185629987,85.8947132944363,237193.916380654,NA,1.74400186538696,"SCE3","eCDF-Copula",8
"flexmix",4,0.307985016855377,76.5228226811657,230942.769573432,NA,1.81206631660461,"SCE3","eCDF-Copula",8
"flexmix",5,0.274572927139227,65.8902441419437,228631.755145498,NA,1.97600364685059,"SCE3","eCDF-Copula",8
"mixAK",2,0.248587570621469,192.695140430642,NA,26889.5151040918,23.9935195446014,"SCE2","CC",8
"mixAK",3,0.204850844989002,132.566754596274,NA,26878.1365033867,31.6693618297577,"SCE2","CC",8
"mixAK",4,0.149423430173334,104.832310449063,NA,28421.7399060816,39.3653390407562,"SCE2","CC",8
"mixAK",5,0.101444358162595,71.8208313709118,NA,28084.965934579,47.1422832012177,"SCE2","CC",8
"mixAK",2,0.93105241070552,84.6718263200612,NA,255825.204054851,190.177928447723,"SCE3","CC",8
"mixAK",3,0.773557718864406,57.9199550676421,NA,318252.069222121,265.413521766663,"SCE3","CC",8
"mixAK",4,0.262929860438164,33.1208900399573,NA,NA,340.865407943726,"SCE3","CC",8
"mixAK",5,0.0865956950402318,34.5732605950241,NA,NA,416.696492433548,"SCE3","CC",8
"mixAK",2,0.395433889301474,194.067926110454,NA,27976.9226580766,23.0378043651581,"SCE2","MICE-L",8
"mixAK",3,0.276907398538111,149.27711277091,NA,27974.2575542536,30.2130122184753,"SCE2","MICE-L",8
"mixAK",4,0.280217139899985,105.295180387082,NA,28663.4425891333,38.4689958095551,"SCE2","MICE-L",8
"mixAK",5,0.205928926662561,84.8049578009738,NA,27972.4585644149,46.1019160747528,"SCE2","MICE-L",8
"mixAK",2,0.747594317907508,128.878234248341,NA,NA,190.731664180756,"SCE3","MICE-L",8
"mixAK",3,0.760818008257422,71.1808687441368,NA,NA,265.702004909515,"SCE3","MICE-L",8
"mixAK",4,0.299198849249221,56.7498789725694,NA,NA,338.623081445694,"SCE3","MICE-L",8
"mixAK",5,0.349860592073222,37.9385512572412,NA,NA,415.024364709854,"SCE3","MICE-L",8
"mixAK",2,0.510003847307434,397.439909060601,NA,19686.0559392315,22.9461913108826,"SCE2","LME-F",8
"mixAK",3,0.312685797373935,573.838998120383,NA,19625.2345062824,30.8323464393616,"SCE2","LME-F",8
"mixAK",4,0.312955028039795,466.480419196205,NA,19634.964183773,38.2632110118866,"SCE2","LME-F",8
"mixAK",5,0.254523584688465,466.024513074793,NA,19635.9842648135,46.3274819850922,"SCE2","LME-F",8
"mixAK",2,0.421113137966371,158.586084249461,NA,312332.058328365,188.742772340775,"SCE3","LME-F",8
"mixAK",3,0.319260859913961,121.373576724571,NA,275252.784062606,264.946573495865,"SCE3","LME-F",8
"mixAK",4,0.30080440687743,145.355647604003,NA,NA,341.196202278137,"SCE3","LME-F",8
"mixAK",5,0.219983398560455,65.1166766368207,NA,NA,413.893052816391,"SCE3","LME-F",8
"mixAK",2,0.454314842760636,249.154373873445,NA,26182.3315416821,23.3238534927368,"SCE2","LME-S",8
"mixAK",3,0.349380605764727,171.751747587661,NA,26152.807038681,30.7078855037689,"SCE2","LME-S",8
"mixAK",4,0.267368107688276,145.6190824519,NA,27526.8112938778,38.5932853221893,"SCE2","LME-S",8
"mixAK",5,0.221572640792561,120.977269333445,NA,27029.9418962387,45.9029934406281,"SCE2","LME-S",8
"mixAK",2,0.631101018999656,144.833820612806,NA,NA,187.618111133575,"SCE3","LME-S",8
"mixAK",3,0.487983833116987,116.229545274093,NA,NA,263.560665130615,"SCE3","LME-S",8
"mixAK",4,0.561483627265577,83.3917064603023,NA,NA,339.151049137115,"SCE3","LME-S",8
"mixAK",5,0.420946284439522,64.1968948552183,NA,NA,414.863479614258,"SCE3","LME-S",8
"mixAK",2,0.389255992049849,224.180194010432,NA,26966.787564784,22.5804500579834,"SCE2","MICE-CS",8
"mixAK",3,0.29777657470968,151.524302229965,NA,26967.2953539272,30.0426199436188,"SCE2","MICE-CS",8
"mixAK",4,0.268045605180565,106.452818925503,NA,28230.7734136498,38.1322033405304,"SCE2","MICE-CS",8
"mixAK",5,0.180799044130175,76.7029395595379,NA,28352.3431892024,45.1944108009338,"SCE2","MICE-CS",8
"mixAK",2,0.370716048452424,226.721186194039,NA,26805.8626826295,23.0587947368622,"SCE2","eCDF-Copula",8
"mixAK",3,0.305709873040938,147.017627010898,NA,26788.1275264447,30.7984945774078,"SCE2","eCDF-Copula",8
"mixAK",4,0.257264844039168,130.433938200749,NA,27861.0280770745,38.0847110748291,"SCE2","eCDF-Copula",8
"mixAK",5,0.24582095585302,106.10200731054,NA,28322.0817724362,45.8256185054779,"SCE2","eCDF-Copula",8
"mixAK",2,0.791578947368421,127.136546063728,NA,427072.561836935,188.038588285446,"SCE3","eCDF-Copula",8
"mixAK",3,0.774124782434666,73.6430182956982,NA,344292.380572005,262.869078159332,"SCE3","eCDF-Copula",8
"mixAK",4,0.295702192898862,51.6114743036574,NA,NA,337.729429244995,"SCE3","eCDF-Copula",8
"mixAK",5,0.503398236954293,65.9207598312995,NA,NA,464.734385728836,"SCE3","eCDF-Copula",8
"GBMT",2,0.461127233847564,204.408258654205,21548.1438293714,NA,27.013514995575,"SCE2","CC",9
"GBMT",3,0.258127518058165,148.648040613354,20136.0856766166,NA,140.676630973816,"SCE2","CC",9
"GBMT",4,0.323300733657789,114.719585594379,19338.9959644818,NA,183.038157224655,"SCE2","CC",9
"GBMT",5,0.263056659379416,104.894688818576,18958.308121714,NA,255.457208871841,"SCE2","CC",9
"KML3D",2,0.183428329101396,266.165906850668,NA,NA,0.305673360824585,"SCE2","CC",9
"KML3D",3,0.21685636217444,192.989436074388,NA,NA,0.255298376083374,"SCE2","CC",9
"KML3D",4,0.136946363092589,151.414392911918,NA,NA,0.293342590332031,"SCE2","CC",9
"KML3D",5,0.139825067422651,126.52344247417,NA,NA,0.368092060089111,"SCE2","CC",9
"flexmix",2,0.38916485139383,210.239657542602,23517.6368518204,NA,0.478436708450317,"SCE2","CC",9
"flexmix",3,0.24372973459235,160.039369360497,21612.4238511037,NA,0.278523206710815,"SCE2","CC",9
"flexmix",4,0.209981781022493,134.911225538441,20856.6366090059,NA,0.374214172363281,"SCE2","CC",9
"flexmix",5,0.209981781022493,134.911225538441,20856.6315806405,NA,0.586126804351807,"SCE2","CC",9
"LCMM",2,0.117762504877751,258.09635558938,25679.519349089,NA,19.8179020881653,"SCE2","CC",9
"LCMM",3,0.121228093292924,258.375479637155,25691.5022781826,NA,37.1238405704498,"SCE2","CC",9
"LCMM",4,0.146895578943854,258.719989235613,25703.4852072768,NA,59.5715320110321,"SCE2","CC",9
"LCMM",5,0.161160441070681,173.836255535779,25695.2463954639,NA,221.470879793167,"SCE2","CC",9
"GBMT",2,0.940751567083852,95.6671377746985,244425.483966737,NA,26.7050054073334,"SCE3","CC",9
"GBMT",3,0.721460988041037,75.1439123118821,237838.000965737,NA,66.798159122467,"SCE3","CC",9
"GBMT",4,0.608709592466454,43.0414426851913,235202.868540918,NA,70.5653250217438,"SCE3","CC",9
"GBMT",5,0.430272350473094,40.1453339730801,229823.459362536,NA,121.663578510284,"SCE3","CC",9
"KML3D",2,0.258688163246243,88.3114919327824,NA,NA,0.453962326049805,"SCE3","CC",9
"KML3D",3,0.167319967362061,58.5486244505176,NA,NA,0.583392143249512,"SCE3","CC",9
"KML3D",4,0.411979759156965,60.0959723228673,NA,NA,0.722141981124878,"SCE3","CC",9
"KML3D",5,0.16574509561673,58.2013879074877,NA,NA,0.777881145477295,"SCE3","CC",9
"flexmix",2,0.756289440915135,98.4955989854741,261057.793993543,NA,0.379727840423584,"SCE3","CC",9
"flexmix",3,0.546687447474095,64.4393065461539,249829.482573476,NA,1.30291509628296,"SCE3","CC",9
"flexmix",4,0.441825738040129,53.5847859709822,244179.701668944,NA,1.39125728607178,"SCE3","CC",9
"flexmix",5,0.332445449759179,42.7903220682531,244840.735726588,NA,1.84222149848938,"SCE3","CC",9
"GBMT",2,0.454278647980214,213.361727014243,22176.7891147979,NA,38.5962200164795,"SCE2","MICE-L",9
"GBMT",3,0.284057230123912,138.326368712563,20855.3166322879,NA,153.620804071426,"SCE2","MICE-L",9
"GBMT",4,0.308085146204244,98.5014304187461,20364.2678310691,NA,137.91063785553,"SCE2","MICE-L",9
"GBMT",5,0.243432832891471,95.6888013412407,19906.9510609651,NA,267.442449092865,"SCE2","MICE-L",9
"KML3D",2,0.279368613150603,250.530934876087,NA,NA,0.175982713699341,"SCE2","MICE-L",9
"KML3D",3,0.279077289074411,179.173658142674,NA,NA,0.233429431915283,"SCE2","MICE-L",9
"KML3D",4,0.238407976537495,137.721754315915,NA,NA,0.275218963623047,"SCE2","MICE-L",9
"KML3D",5,0.195313616159014,112.93137962614,NA,NA,0.314641714096069,"SCE2","MICE-L",9
"flexmix",2,0.434218301536384,225.807884680766,23763.9525618709,NA,0.140402793884277,"SCE2","MICE-L",9
"flexmix",3,0.285940022827324,138.861550725751,22058.3344345643,NA,1.54293394088745,"SCE2","MICE-L",9
"flexmix",4,0.224269131207576,128.182892826427,21380.6235633341,NA,0.808204412460327,"SCE2","MICE-L",9
"flexmix",5,0.199280102283245,104.123585047829,21109.7733217347,NA,0.84088921546936,"SCE2","MICE-L",9
"LCMM",2,0.150737774876996,223.67108789121,25411.9312529663,NA,18.2102453708649,"SCE2","MICE-L",9
"LCMM",3,0.192187847176455,233.215440133889,25423.9141986915,NA,33.4722757339478,"SCE2","MICE-L",9
"LCMM",4,0.214758872157357,241.153536656361,25435.897111155,NA,58.4566667079926,"SCE2","MICE-L",9
"LCMM",5,0.283280938710319,170.041722924726,25395.097605192,NA,182.77761554718,"SCE2","MICE-L",9
"GBMT",2,0.765036487065818,143.512319249593,235793.356634913,NA,38.2638516426086,"SCE3","MICE-L",9
"GBMT",3,0.534064241254428,94.8278685049753,227697.903639845,NA,73.5992593765259,"SCE3","MICE-L",9
"GBMT",4,0.471238082423557,75.8051375648795,223001.935909281,NA,156.473551273346,"SCE3","MICE-L",9
"GBMT",5,0.43135499207607,44.8034750526989,223343.531136426,NA,152.909884691238,"SCE3","MICE-L",9
"KML3D",2,0.0535836555138451,57.858687885308,NA,NA,0.457747459411621,"SCE3","MICE-L",9
"KML3D",3,0.26592006832302,81.9174854505309,NA,NA,0.586378812789917,"SCE3","MICE-L",9
"KML3D",4,0.311661787030945,76.8562949881109,NA,NA,0.729255437850952,"SCE3","MICE-L",9
"KML3D",5,0.260352489704654,61.8338837112979,NA,NA,0.908997774124146,"SCE3","MICE-L",9
"flexmix",2,0.584187265851261,134.117420614326,244293.053309855,NA,0.57529616355896,"SCE3","MICE-L",9
"flexmix",3,0.398966697683004,106.345174113649,234218.444966545,NA,1.12669682502747,"SCE3","MICE-L",9
"flexmix",4,0.310490649423251,74.9457559341655,231975.331149028,NA,1.36764669418335,"SCE3","MICE-L",9
"flexmix",5,0.294258235811811,64.9914302522585,228161.912267299,NA,2.55817794799805,"SCE3","MICE-L",9
"GBMT",2,0.546492486915415,328.679135333365,15778.4716513437,NA,62.1058192253113,"SCE2","LME-F",9
"GBMT",3,0.549440594044469,417.65229339645,12583.9071991234,NA,77.4993731975555,"SCE2","LME-F",9
"GBMT",4,0.393576062219272,243.006520630914,9941.12948028172,NA,110.376777887344,"SCE2","LME-F",9
"GBMT",5,0.353518115539297,394.222659335653,7645.99356673346,NA,183.777022361755,"SCE2","LME-F",9
"KML3D",2,0.317755566892979,647.43902835951,NA,NA,0.178601026535034,"SCE2","LME-F",9
"KML3D",3,0.299724935118024,563.767072639429,NA,NA,0.230531215667725,"SCE2","LME-F",9
"KML3D",4,0.281423757723727,612.314785367918,NA,NA,0.281312465667725,"SCE2","LME-F",9
"KML3D",5,0.217429805744606,554.801699661262,NA,NA,0.316105842590332,"SCE2","LME-F",9
"flexmix",2,0.461049381645884,465.421405646615,18883.2285127516,NA,0.201103448867798,"SCE2","LME-F",9
"flexmix",3,0.300280965005885,482.649661704898,13511.7971699388,NA,0.33822774887085,"SCE2","LME-F",9
"flexmix",4,0.268964387787986,424.133137860513,11083.6026898308,NA,0.250287294387817,"SCE2","LME-F",9
"flexmix",5,0.223748543428247,467.07562679663,9066.50421926029,NA,0.754826307296753,"SCE2","LME-F",9
"LCMM",2,0.263813930573319,600.874862918652,13360.1915166572,NA,22.5232493877411,"SCE2","LME-F",9
"LCMM",3,0.29562512112889,606.328489626307,13372.1744457526,NA,39.2499816417694,"SCE2","LME-F",9
"LCMM",4,0.335027389870419,614.904781236467,13384.1573761172,NA,146.377228736877,"SCE2","LME-F",9
"LCMM",5,0.416424266991864,517.336773076346,13341.7283772882,NA,135.426675796509,"SCE2","LME-F",9
"GBMT",2,0.218958357882666,129.251707666439,284978.674309694,NA,44.4385676383972,"SCE3","LME-F",9
"GBMT",3,0.29918627570365,93.1625996781588,269614.797472175,NA,137.725356817245,"SCE3","LME-F",9
"GBMT",4,0.233243369080251,80.1223327132796,265369.26312987,NA,111.409422397614,"SCE3","LME-F",9
"GBMT",5,0.192789335284499,43.7124482246451,262467.902506937,NA,137.53898859024,"SCE3","LME-F",9
"KML3D",2,0.113869714020535,106.531331260514,NA,NA,0.373857259750366,"SCE3","LME-F",9
"KML3D",3,0.00978071442199142,34.5867271575845,NA,NA,0.504083871841431,"SCE3","LME-F",9
"KML3D",4,0.218361339498386,66.819339308546,NA,NA,0.593598127365112,"SCE3","LME-F",9
"KML3D",5,0.160369739622384,59.2603786122152,NA,NA,0.688570737838745,"SCE3","LME-F",9
"flexmix",2,0.279165661742538,127.057458538215,290616.467838157,NA,0.607659101486206,"SCE3","LME-F",9
"flexmix",3,0.240590025946432,117.617245576505,281873.969444764,NA,1.29684233665466,"SCE3","LME-F",9
"flexmix",4,0.305681791095577,86.4932881508192,277133.922947181,NA,1.47101211547852,"SCE3","LME-F",9
"flexmix",5,0.211730846009395,71.3319167791468,275268.53076092,NA,2.15342020988464,"SCE3","LME-F",9
"GBMT",2,0.447516575967542,236.940606856835,20388.3414996297,NA,31.5887985229492,"SCE2","LME-S",9
"GBMT",3,0.333474070674621,180.312865270873,18612.0009750428,NA,86.2854566574097,"SCE2","LME-S",9
"GBMT",4,0.31048939262537,130.335574740637,17851.399045643,NA,131.391364336014,"SCE2","LME-S",9
"GBMT",5,0.2743651530383,110.756856068771,17352.5004310381,NA,285.449722528458,"SCE2","LME-S",9
"KML3D",2,0.274089535628652,311.873099118026,NA,NA,0.153069019317627,"SCE2","LME-S",9
"KML3D",3,0.289285525550419,226.798514464037,NA,NA,0.192744731903076,"SCE2","LME-S",9
"KML3D",4,0.238263954018326,177.298375217263,NA,NA,0.238910436630249,"SCE2","LME-S",9
"KML3D",5,0.210897765563249,146.285954060718,NA,NA,0.289369821548462,"SCE2","LME-S",9
"flexmix",2,0.427606245329511,262.057531537064,22779.2159703162,NA,0.148484706878662,"SCE2","LME-S",9
"flexmix",3,0.284513610810191,192.173211984069,20259.3399187375,NA,0.255681753158569,"SCE2","LME-S",9
"flexmix",4,0.212677049704567,159.188308555172,19389.7261364468,NA,0.663068294525146,"SCE2","LME-S",9
"flexmix",5,0.177545836764988,132.595765596265,18818.1045591977,NA,0.590794324874878,"SCE2","LME-S",9
"LCMM",2,0.158650466914349,271.277693547813,23731.1834444676,NA,32.9143126010895,"SCE2","LME-S",9
"LCMM",3,0.21017653620849,290.632189472123,23743.1663735617,NA,25.1784763336182,"SCE2","LME-S",9
"LCMM",4,0.22891270982828,298.880302840404,23755.1493038555,NA,80.3327059745789,"SCE2","LME-S",9
"LCMM",5,0.271480707536158,209.630750804498,23710.5680968034,NA,105.192681789398,"SCE2","LME-S",9
"GBMT",2,0.836816027838189,138.666331624001,242576.846354898,NA,59.8575258255005,"SCE3","LME-S",9
"GBMT",3,0.564314344847745,107.494853191259,233680.617056381,NA,80.4798879623413,"SCE3","LME-S",9
"GBMT",4,0.423211680732334,69.7540933886967,230099.216949373,NA,82.9999351501465,"SCE3","LME-S",9
"GBMT",5,0.338261676165764,57.8476566081707,225349.234618059,NA,172.631170272827,"SCE3","LME-S",9
"KML3D",2,0.0765753684724403,66.4598440564226,NA,NA,0.382612943649292,"SCE3","LME-S",9
"KML3D",3,0.209170282972306,100.488500233423,NA,NA,0.467056512832642,"SCE3","LME-S",9
"KML3D",4,0.314196525728956,79.3254193796993,NA,NA,0.556236505508423,"SCE3","LME-S",9
"KML3D",5,0.197459299294543,60.3279729713949,NA,NA,0.637687683105469,"SCE3","LME-S",9
"flexmix",2,0.461055881472816,139.485978936757,252728.731775244,NA,0.97028636932373,"SCE3","LME-S",9
"flexmix",3,0.366978453261966,112.663883711044,241416.670353154,NA,0.714590549468994,"SCE3","LME-S",9
"flexmix",4,0.273798128626431,95.0656988047136,237097.298708846,NA,1.26851201057434,"SCE3","LME-S",9
"flexmix",5,0.309043667779463,63.4958843065432,233784.538010336,NA,1.29259443283081,"SCE3","LME-S",9
"GBMT",2,0.434193424706683,216.963514211195,21045.5483614242,NA,22.953337430954,"SCE2","MICE-CS",9
"GBMT",3,0.331742744419375,150.221367865897,19553.4913177005,NA,116.881854057312,"SCE2","MICE-CS",9
"GBMT",4,0.335640370816466,116.027197744578,18978.9420768045,NA,340.03319144249,"SCE2","MICE-CS",9
"GBMT",5,0.273481078483863,103.044049922363,18525.6988336224,NA,164.236432790756,"SCE2","MICE-CS",9
